"","video_id","trending_date","channel_title","category_id","views","likes","dislikes","comment_count","comments_disabled","ratings_disabled","video_error_or_removed","hour","publish_date","trending_day","tag_count","tag_count_fac","weekend","weekend_fac","hour_fac","category","assignable"
"159","arJ5h2TY3I4",2017-11-16,"SUPERFRUIT",24,1233722,115781,1615,9706,"False","False","False",17,2017-11-10,3,13,2,"Friday",0,1,"Entertainment",TRUE
"160","-2RVw2_QyxQ",2017-11-16,"Saint Louis Chess Club",27,71089,460,27,20,"False","False","False",2,2017-11-12,3,13,2,"Sunday",1,0,"Education",TRUE
"161","uTH--XRCGxM",2017-11-16,"GQ",24,127404,3869,56,111,"False","False","False",17,2017-11-10,2,9,1,"Friday",0,1,"Entertainment",TRUE
"162","xfmipNU4Odc",2017-11-16,"Hope For Paws - Official Rescue Channel",15,339256,17267,85,948,"False","False","False",18,2017-11-10,3,38,4,"Friday",0,1,"Pets & Animals",TRUE
"163","e4FApt6z55c",2017-11-16,"kimbramusic",10,226659,9725,400,1027,"False","False","False",15,2017-11-10,3,7,1,"Friday",0,1,"Music",TRUE
"164","RkHuWjiR-LM",2017-11-16,"Hopeless Records",10,241314,15071,186,1011,"False","False","False",18,2017-11-10,3,15,2,"Friday",0,1,"Music",TRUE
"165","2XK4omx9uMU",2017-11-16,"Capital FM",10,1354030,57838,512,1257,"False","False","False",14,2017-11-10,3,37,4,"Friday",0,1,"Music",TRUE
"166","abGCYPCk294",2017-11-16,"John Campea",24,45236,1581,110,911,"False","False","False",17,2017-11-11,3,35,4,"Saturday",1,1,"Entertainment",TRUE
"167","AJYb0Yom5UQ",2017-11-16,"cocheusadoooo",23,172587,379,49,199,"False","False","False",20,2017-10-17,3,30,4,"Tuesday",0,1,"Comedy",TRUE
"168","fNtLIcyjsnI",2017-11-16,"Zero Media",1,2122489,20085,1104,1321,"False","False","False",17,2017-11-09,3,16,2,"Thursday",0,1,"Film & Animation",TRUE
"169","b4vTZx_AtHk",2017-11-16,"HowToBasic",26,2291077,102726,12794,11941,"False","False","False",18,2017-11-09,3,35,4,"Thursday",0,1,"Howto & Style",TRUE
"170","YlvCVbfS9M0",2017-11-16,"Alan Walker",10,935744,37129,622,2673,"False","False","False",15,2017-11-11,3,28,3,"Saturday",1,1,"Music",TRUE
"171","DIU3xPdhCBI",2017-11-16,"BBC Music",10,1262652,28119,1047,1113,"False","False","False",22,2017-11-09,3,32,4,"Thursday",0,1,"Music",TRUE
"172","Fyyua5JzD9w",2017-11-16,"Daelric",22,49915,386,11,24,"False","False","False",17,2017-11-10,2,29,3,"Friday",0,1,"People & Blogs",TRUE
"173","QFfEtKvXMAs",2017-11-16,"NiallHoranVEVO",10,505794,55628,192,3033,"False","False","False",17,2017-11-10,3,8,1,"Friday",0,1,"Music",TRUE
"174","jp9hK-jY6yY",2017-11-16,"IISuperwomanII",23,3680540,216119,3570,20544,"False","False","False",22,2017-11-09,3,45,4,"Thursday",0,1,"Comedy",TRUE
"175","lJFqvRwOiis",2017-11-17,"Vox",25,505886,23207,5375,7030,"False","False","False",12,2017-11-16,1,5,1,"Thursday",0,0,"News & Politics",TRUE
"176","vKbyfdJXoDg",2017-11-17,"The Late Show with Stephen Colbert",24,406769,6593,397,1253,"False","False","False",8,2017-11-16,1,34,4,"Thursday",0,0,"Entertainment",TRUE
"177","eDelIZDzmwQ",2017-11-17,"TheEllenShow",24,340348,5474,372,653,"False","False","False",14,2017-11-16,1,4,1,"Thursday",0,1,"Entertainment",TRUE
"178","t1Liix4gi7k",2017-11-17,"The Tonight Show Starring Jimmy Fallon",23,1035804,18816,737,1133,"False","False","False",5,2017-11-16,1,38,4,"Thursday",0,0,"Comedy",TRUE
"179","oMupq6zB1Tc",2017-11-17,"Jimmy Kimmel Live",24,769769,6133,1124,2837,"False","False","False",8,2017-11-15,1,15,2,"Wednesday",0,0,"Entertainment",TRUE
"180","TN5jzDgORqQ",2017-11-17,"E! Entertainment",24,325333,2750,307,383,"False","False","False",15,2017-11-15,2,4,1,"Wednesday",0,1,"Entertainment",TRUE
"181","4SANXNco_y4",2017-11-17,"Fueled By Ramen",10,82048,3539,144,347,"False","False","False",17,2017-11-15,2,19,2,"Wednesday",0,1,"Music",TRUE
"182","UC34HrZhfPM",2017-11-17,"FreeDawkins",17,23429,365,10,188,"False","False","False",6,2017-11-16,1,27,3,"Thursday",0,0,"Sports",TRUE
"183","IKuKZIISPE0",2017-11-17,"todrickhall",24,69199,4237,15,220,"False","False","False",17,2017-11-15,1,8,1,"Wednesday",0,1,"Entertainment",TRUE
"184","KOUxLhYVgGw",2017-11-17,"INSIDER",26,6582,174,8,22,"False","False","False",20,2017-11-16,1,4,1,"Thursday",0,1,"Howto & Style",TRUE
"185","dnA3Cd5xG5A",2017-11-17,"Refinery29",26,22383,921,26,78,"False","False","False",16,2017-11-15,1,10,1,"Wednesday",0,1,"Howto & Style",TRUE
"186","yZGSIpcAfEo",2017-11-17,"DunkFest",17,80687,197,30,53,"False","False","False",4,2017-11-14,2,9,1,"Tuesday",0,0,"Sports",TRUE
"187","ijJPFowBsBc",2017-11-17,"Estée Lalonde",22,141308,4455,169,327,"False","False","False",17,2017-11-12,3,4,1,"Sunday",1,1,"People & Blogs",TRUE
"188","JwboxqDylgg",2017-11-17,"Canada Soccer",17,43426,309,33,47,"False","False","False",5,2017-11-13,3,20,3,"Monday",0,0,"Sports",TRUE
"189","dQvIbulWCM4",2017-11-17,"Niki and Gabi",23,900779,47602,1876,3796,"False","False","False",23,2017-11-12,4,17,2,"Sunday",1,1,"Comedy",TRUE
"190","VJlSq6h0LNg",2017-11-17,"Gregg Peterson",17,6993,20,58,53,"False","False","False",18,2017-11-13,3,10,1,"Monday",0,1,"Sports",TRUE
"191","KLZl_sxSN_g",2017-11-17,"Sarasota Police Department",25,1431,4,0,0,"True","False","False",19,2017-11-08,2,9,1,"Wednesday",0,1,"News & Politics",TRUE
"192","qooQd8AA7_M",2017-11-17,"CamilaCabelloVEVO",10,7095077,438470,6754,29178,"False","False","False",5,2017-11-12,3,44,4,"Sunday",1,0,"Music",TRUE
"193","n30k5CwLhS4",2017-11-17,"FaeryInLoveInc",1,58689,831,253,306,"False","False","False",17,2011-05-29,4,41,4,"Sunday",1,1,"Film & Animation",TRUE
"194","0mlNzVSJrT0",2017-11-17,"Nobrand",22,122634,2908,210,595,"False","False","False",6,2017-04-21,4,17,2,"Friday",0,0,"People & Blogs",TRUE
"195","PABlVzeldaM",2017-11-17,"U.S. Navy",25,256760,782,98,793,"False","False","False",13,2017-11-12,4,8,1,"Sunday",1,1,"News & Politics",TRUE
"196","sH0Agabp3Rs",2017-11-17,"Hybrid Network",24,8993,292,5,162,"False","False","False",19,2017-11-13,2,17,2,"Monday",0,1,"Entertainment",TRUE
"197","1WDj0DddCcM",2017-11-17,"WLKY News Louisville",25,6801,11,35,16,"False","False","False",16,2017-11-13,3,28,3,"Monday",0,1,"News & Politics",TRUE
"198","QKwgif8OW1w",2017-11-17,"Vostok.bike",19,1204,7,0,2,"False","False","False",15,2017-10-21,2,4,1,"Saturday",1,1,"Travel & Events",TRUE
"199","bqgVB6Vl-lI",2017-11-17,"The Office US",24,227162,4836,60,268,"False","False","False",17,2017-11-11,3,20,3,"Saturday",1,1,"Entertainment",TRUE
"200","BWPrk9PUwQE",2017-11-17,"dope2111",26,1856410,38114,2049,2768,"False","False","False",0,2017-11-12,4,12,2,"Sunday",1,1,"Howto & Style",TRUE
"201","-JVITToppE0",2017-11-17,"GoDucksdotcom",17,704,10,2,5,"False","False","False",20,2017-11-13,2,41,4,"Monday",0,1,"Sports",TRUE
"202","0tO_l_Ed5Rs",2017-11-17,"MatthewSantoro",10,393265,16805,19201,8480,"False","False","False",16,2017-11-11,4,10,1,"Saturday",1,1,"Music",TRUE
"203","STI2fI7sKMo",2017-11-17,"Shawn Johnson East",22,352770,4782,1838,741,"False","False","False",15,2017-11-11,4,9,1,"Saturday",1,1,"People & Blogs",TRUE
"204","ZhSk8mPSWCg",2017-11-17,"Entertainment Weekly",24,3914,48,3,24,"False","False","False",20,2017-11-13,3,25,3,"Monday",0,1,"Entertainment",TRUE
"205","eijd-yjXY9E",2017-11-17,"Mark Linsangan",28,9747,447,14,81,"False","False","False",15,2017-11-13,2,11,2,"Monday",0,1,"Science & Technology",TRUE
"206","c-3JxzN2u34",2017-11-17,"CBS Sunday Morning",25,10541,261,7,19,"False","False","False",15,2017-11-12,4,10,1,"Sunday",1,1,"News & Politics",TRUE
"207","9t9u_yPEidY",2017-11-17,"JenniferLopezVEVO",10,17679753,248909,21039,13058,"False","False","False",15,2017-11-10,4,7,1,"Friday",0,1,"Music",TRUE
"208","DM-ni_LSOFE",2017-11-17,"FBE",24,2374251,49509,3038,8545,"False","False","False",23,2017-11-10,4,13,2,"Friday",0,1,"Entertainment",TRUE
"209","ujyTQNNjjDU",2017-11-17,"GEazyMusicVEVO",10,5159763,146732,4515,7048,"False","False","False",5,2017-11-10,4,11,2,"Friday",0,0,"Music",TRUE
"210","w0XYVssCKjw",2017-11-17,"Kevin Durant",17,194930,6466,139,536,"False","False","False",20,2017-11-11,4,32,4,"Saturday",1,1,"Sports",TRUE
"211","fGTfbMioezc",2017-11-17,"LOFTON SHAW",1,5318,20,1,3,"False","False","False",23,2017-10-25,2,4,1,"Wednesday",0,1,"Film & Animation",TRUE
"212","KODzih-pYlU",2017-11-17,"Grace Helbig",22,218186,7773,230,443,"False","False","False",18,2017-11-11,4,33,4,"Saturday",1,1,"People & Blogs",TRUE
"213","8tbQHHso0oY",2017-11-17,"BellatorMMA",17,1267977,2028,304,1586,"False","False","False",19,2017-11-10,2,37,4,"Friday",0,1,"Sports",TRUE
"214","6340tX9M_eM",2017-11-17,"IGN",24,629166,8985,463,1030,"False","False","False",19,2017-11-10,4,5,1,"Friday",0,1,"Entertainment",TRUE
"215","Jw1Y-zhQURU",2017-11-17,"John Lewis",26,8041928,60434,11437,7545,"False","False","False",7,2017-11-10,4,12,2,"Friday",0,0,"Howto & Style",TRUE
"216","t4YAyT4ihIQ",2017-11-17,"Lele Pons",23,3913682,129182,8991,5531,"False","False","False",18,2017-11-10,4,26,3,"Friday",0,1,"Comedy",TRUE
"217","L_5_slz4ke4",2017-11-17,"ABC News",25,11156,86,22,74,"False","False","False",20,2017-11-12,4,16,2,"Sunday",1,1,"News & Politics",TRUE
"218","9xSx-5tmq44",2017-11-17,"Jeremy Jahns",24,312769,8665,360,966,"False","False","False",6,2017-11-11,3,13,2,"Saturday",1,0,"Entertainment",TRUE
"219","ObIQ0s02UHg",2017-11-17,"Jason Derulo",10,2954882,52519,2453,1948,"False","False","False",14,2017-11-10,4,10,1,"Friday",0,1,"Music",TRUE
"220","gEHCXl4J9Qo",2017-11-17,"ABC Television Network",24,2720774,76529,1960,3599,"False","False","False",2,2017-11-10,4,50,4,"Friday",0,0,"Entertainment",TRUE
"221","lY_0mkYDZDU",2017-11-17,"fosterthepeopleVEVO",10,403887,20780,643,1739,"False","False","False",17,2017-11-10,4,18,2,"Friday",0,1,"Music",TRUE
"222","k8NxqyGcZA4",2017-11-17,"Watch What Happens Live with Andy Cohen",24,277614,2609,5622,2337,"False","False","False",12,2017-11-10,4,26,3,"Friday",0,0,"Entertainment",TRUE
"223","9Th4qTv-4jE",2017-11-17,"monday.com, formerly dapulse",28,6247,22,0,2,"False","False","False",8,2017-11-13,3,42,4,"Monday",0,0,"Science & Technology",TRUE
"224","5HOijUtExiM",2017-11-18,"Vox",25,366048,14742,1308,1948,"False","False","False",13,2017-11-17,1,11,2,"Friday",0,1,"News & Politics",TRUE
"225","ZpS-w6BxN-U",2017-11-18,"The Tonight Show Starring Jimmy Fallon",23,178325,1641,83,178,"False","False","False",10,2017-11-17,1,4,1,"Friday",0,0,"Comedy",TRUE
"226","djlaHJCXT4o",2017-11-18,"K Yuen",22,33260,181,79,30,"False","False","False",6,2016-06-20,1,15,2,"Monday",0,0,"People & Blogs",TRUE
"227","Lxet1zLBTM8",2017-11-18,"Marques Brownlee",28,1666003,61821,1055,6597,"False","False","False",17,2017-11-16,2,14,2,"Thursday",0,1,"Science & Technology",TRUE
"228","pQXwQVaQmGk",2017-11-18,"Jimmy Kimmel Live",24,21007,433,11,35,"False","False","False",10,2017-11-17,1,21,3,"Friday",0,0,"Entertainment",TRUE
"229","5UL5wZJPLEg",2017-11-18,"WWE",17,379172,5794,244,360,"False","False","False",3,2017-11-16,2,27,3,"Thursday",0,0,"Sports",TRUE
"230","GKUE2U2qlzY",2017-11-18,"Dancing With The Stars",24,261429,4470,62,454,"False","False","False",3,2017-11-14,3,25,3,"Tuesday",0,0,"Entertainment",TRUE
"231","QJfL0a3qEKw",2017-11-18,"Hot Dad",23,13676,1172,18,169,"False","False","False",13,2017-11-15,1,2,1,"Wednesday",0,1,"Comedy",TRUE
"232","F388-6yDDpc",2017-11-18,"NFL",17,1042282,6029,549,3187,"False","False","False",0,2017-11-13,4,8,1,"Monday",0,1,"Sports",TRUE
"233","qeWvgZLz9yU",2017-11-18,"JerryRigEverything",26,265799,14179,384,1727,"False","False","False",16,2017-11-13,5,32,4,"Monday",0,1,"Howto & Style",TRUE
"234","kIUHDwn51y8",2017-11-18,"Donut Media",2,136837,2504,39,505,"False","False","False",15,2017-11-13,4,3,1,"Monday",0,1,"Autos & Vehicles",TRUE
"235","39idVpFF7NQ",2017-11-18,"Saturday Night Live",24,2688797,19042,3059,2689,"False","False","False",5,2017-11-12,5,7,1,"Sunday",1,0,"Entertainment",TRUE
"236","kWIzjMWmuYk",2017-11-18,"Mark Ferris",23,52416,5873,41,1664,"False","False","False",17,2017-11-14,4,7,1,"Tuesday",0,1,"Comedy",TRUE
"237","kqmhCaF5_44",2017-11-18,"HANSON",10,72940,1353,102,145,"False","False","False",16,2017-11-14,4,9,1,"Tuesday",0,1,"Music",TRUE
"238","eAyxMv4IBH8",2017-11-18,"Frank May",23,434036,6464,334,348,"False","False","False",0,2017-11-12,4,40,4,"Sunday",1,1,"Comedy",TRUE
"239","TaTleo4cOs8",2017-11-18,"The king of DIY",15,301738,8634,332,2027,"False","False","False",18,2017-11-12,5,18,2,"Sunday",1,1,"Pets & Animals",TRUE
"240","lBHPVE3AI6Y",2017-11-18,"BBC News",25,112077,438,46,572,"False","False","False",15,2017-11-13,4,8,1,"Monday",0,1,"News & Politics",TRUE
"241","ogYum4kWXgk",2017-11-18,"People are Awesome",24,195143,5171,69,239,"False","False","False",13,2017-11-13,5,6,1,"Monday",0,1,"Entertainment",TRUE
"242","GgVmn66oK_A",2017-11-18,"NowThis World",25,789594,10203,1561,3551,"False","False","False",14,2017-11-12,5,9,1,"Sunday",1,1,"News & Politics",TRUE
"243","p2hJxyF7mok",2017-11-18,"Emirates",19,472936,2867,185,467,"False","False","False",5,2017-11-12,5,43,4,"Sunday",1,0,"Travel & Events",TRUE
"244","zNqCVTs38nU",2017-11-18,"D3sports.com",17,47760,132,77,41,"False","False","False",2,2017-11-13,5,27,3,"Monday",0,0,"Sports",TRUE
"245","ZAQs-ctOqXQ",2017-11-18,"Cracked",23,371683,9600,750,1282,"False","False","False",17,2017-11-12,5,38,4,"Sunday",1,1,"Comedy",TRUE
"246","fcVjitaM3LY",2017-11-18,"Numberphile",28,188957,7394,75,680,"False","False","False",12,2017-11-13,5,36,4,"Monday",0,0,"Science & Technology",TRUE
"247","NZFhMSgbKKM",2017-11-18,"Ben Rohrbach",17,22302,83,75,63,"False","False","False",15,2017-11-13,5,13,2,"Monday",0,1,"Sports",TRUE
"248","vWYyZMH_QjA",2017-11-18,"Shantell Martin",1,49451,4666,92,447,"False","False","False",17,2017-11-13,4,19,2,"Monday",0,1,"Film & Animation",TRUE
"249","wwZ-T_WQ03A",2017-11-18,"ScreenPrism",1,292891,6725,386,598,"False","False","False",16,2017-11-12,4,15,2,"Sunday",1,1,"Film & Animation",TRUE
"250","dRpNZV18N_g",2017-11-18,"HellthyJunkFood",24,324024,10288,274,1586,"False","False","False",14,2017-11-12,5,33,4,"Sunday",1,1,"Entertainment",TRUE
"251","hz7ukDjuq4w",2017-11-18,"officer401",24,147851,5319,171,739,"False","False","False",23,2017-11-12,5,11,2,"Sunday",1,1,"Entertainment",TRUE
"252","6VhU_T463sU",2017-11-18,"Tested",28,343273,4503,182,266,"False","False","False",15,2017-11-12,5,19,2,"Sunday",1,1,"Science & Technology",TRUE
"253","QiIlcKiREUU",2017-11-18,"60 Minutes",25,48130,271,10,71,"False","False","False",23,2017-11-12,2,14,2,"Sunday",1,1,"News & Politics",TRUE
"254","n1WpP7iowLc",2017-11-18,"EminemVEVO",10,26448434,911883,53873,127481,"False","False","False",17,2017-11-10,5,29,3,"Friday",0,1,"Music",TRUE
"255","qrPPj3e2M-M",2017-11-18,"Auralnauts",23,73984,3676,78,353,"False","False","False",16,2017-11-13,2,24,3,"Monday",0,1,"Comedy",TRUE
"256","qK8AcryiniI",2017-11-18,"Rappler",25,67471,40,15,29,"False","False","False",9,2017-11-13,3,19,2,"Monday",0,0,"News & Politics",TRUE
"257","Lz7dya576HY",2017-11-18,"Eater",26,35125,627,43,64,"False","False","False",15,2017-11-13,4,17,2,"Monday",0,1,"Howto & Style",TRUE
"258","CBVGjS_EJok",2017-11-18,"Amazon.co.uk",24,108297,232,184,0,"True","False","False",17,2017-11-06,5,38,4,"Monday",0,1,"Entertainment",TRUE
"259","jGyUVyp9w9g",2017-11-19,"Saturday Night Live",24,21046,1308,62,206,"False","False","False",5,2017-11-19,1,13,2,"Sunday",1,0,"Entertainment",TRUE
"260","mHaJ8xsWD3s",2017-11-19,"Refinery29",26,99495,2837,148,461,"False","False","False",16,2017-11-17,2,13,2,"Friday",0,1,"Howto & Style",TRUE
"261","mZpGOQ7tBKE",2017-11-19,"The Verge",28,343860,6546,404,732,"False","False","False",13,2017-11-16,3,9,1,"Thursday",0,1,"Science & Technology",TRUE
"262","l3xmc0pzzJI",2017-11-19,"Safiya Nygaard",22,1524361,79021,1063,4659,"False","False","False",23,2017-11-15,3,14,2,"Wednesday",0,1,"People & Blogs",TRUE
"263","FHl0nIdbiLA",2017-11-19,"CollegeHumor",23,800306,23559,3133,2977,"False","False","False",18,2017-11-15,3,10,1,"Wednesday",0,1,"Comedy",TRUE
"264","MMGrzOu1amQ",2017-11-19,"Simply Nailogical",24,2259888,99803,1074,15766,"False","False","False",23,2017-11-15,3,15,2,"Wednesday",0,1,"Entertainment",TRUE
"265","Y2-JjnW3w2g",2017-11-19,"John Campea",24,52886,1537,123,869,"False","False","False",16,2017-11-16,3,14,2,"Thursday",0,1,"Entertainment",TRUE
"266","uN9zBcweN4M",2017-11-19,"ESPN",17,127525,1094,43,414,"False","False","False",3,2017-11-16,3,13,2,"Thursday",0,0,"Sports",TRUE
"267","AJ2xkh-6tL4",2017-11-19,"ABC News",25,34293,400,86,381,"False","False","False",19,2017-11-15,2,13,2,"Wednesday",0,1,"News & Politics",TRUE
"268","C4YNcqNF4hg",2017-11-19,"Late Night with Seth Meyers",23,484287,7792,150,342,"False","False","False",12,2017-11-15,4,34,4,"Wednesday",0,0,"Comedy",TRUE
"269","YVfyYrEmzgM",2017-11-19,"TED-Ed",27,380111,12095,128,643,"False","False","False",16,2017-11-13,6,18,2,"Monday",0,1,"Education",TRUE
"270","Hq89wYzOjfs",2017-11-19,"Summit",27,27997,366,22,0,"True","False","False",17,2017-11-14,5,49,4,"Tuesday",0,1,"Education",TRUE
"271","R9c-_neaxeU",2017-11-19,"standupmaths",24,124948,5933,50,640,"False","False","False",16,2017-11-14,4,40,4,"Tuesday",0,1,"Entertainment",TRUE
"272","iyrefjMs64k",2017-11-19,"VICE",24,44856,1731,678,881,"False","False","False",16,2017-11-14,4,1,1,"Tuesday",0,1,"Entertainment",TRUE
"273","jGiqc3HSxEg",2017-11-19,"Now You See It",27,260902,13029,245,634,"False","False","False",15,2017-11-13,5,8,1,"Monday",0,1,"Education",TRUE
"274","XrDlDj9DfZs",2017-11-19,"Dancing With The Stars",24,107919,1440,90,154,"False","False","False",6,2017-11-14,2,5,1,"Tuesday",0,0,"Entertainment",TRUE
"275","MKLlDnUqho4",2017-11-19,"SIRAH",10,39720,2229,90,338,"False","False","False",16,2017-11-14,5,13,2,"Tuesday",0,1,"Music",TRUE
"276","MltuW2kcREI",2017-11-19,"emma chamberlain",24,207465,17136,152,2328,"False","False","False",20,2017-11-14,5,22,3,"Tuesday",0,1,"Entertainment",TRUE
"277","zxUwbflE1SY",2017-11-19,"Cut",24,225280,5770,150,1312,"False","False","False",13,2017-11-13,5,20,3,"Monday",0,1,"Entertainment",TRUE
"278","k-w8GxCpsCU",2017-11-19,"Atlanta Hawks",17,3491,19,0,2,"False","False","False",2,2017-11-09,3,30,4,"Thursday",0,0,"Sports",TRUE
"279","d380meD0W0M",2017-11-19,"nigahiga",24,2819118,153395,2416,20573,"False","False","False",18,2017-11-12,6,36,4,"Sunday",1,1,"Entertainment",TRUE
"280","nc99ccSXST0",2017-11-19,"CrazyRussianHacker",28,1251577,28951,1146,2606,"False","False","False",21,2017-11-12,6,51,4,"Sunday",1,1,"Science & Technology",TRUE
"281","7oRdswHqaf8",2017-11-19,"The Scran Line",26,37376,2093,37,521,"False","False","False",14,2017-11-14,5,11,2,"Tuesday",0,1,"Howto & Style",TRUE
"282","oTObwUiXdYY",2017-11-19,"TIME",25,33761,149,45,222,"False","False","False",15,2017-11-13,6,22,3,"Monday",0,1,"News & Politics",TRUE
"283","eNSN6qet1kE",2017-11-19,"PeterSripol",28,429830,22885,141,3403,"False","False","False",15,2017-11-13,6,38,4,"Monday",0,1,"Science & Technology",TRUE
"284","AZQvPibYXRo",2017-11-19,"NFL",17,784937,4553,290,1478,"False","False","False",0,2017-11-13,1,24,3,"Monday",0,1,"Sports",TRUE
"285","VifQlJit6A0",2017-11-19,"amc",24,230403,2413,581,2002,"False","False","False",3,2017-11-13,6,7,1,"Monday",0,0,"Entertainment",TRUE
"286","iIxy3JN3-jc",2017-11-19,"Cleveland Cavaliers on cleveland.com",25,87403,285,128,175,"False","False","False",15,2017-11-13,6,29,3,"Monday",0,1,"News & Politics",TRUE
"287","_-aDHxoblr4",2017-11-19,"Tom Scott",27,338085,17626,167,1418,"False","False","False",16,2017-11-13,6,11,2,"Monday",0,1,"Education",TRUE
"288","SFdO-19Xdho",2017-11-19,"BBC Radio 1",10,69170,2462,24,101,"False","False","False",16,2017-11-14,4,22,3,"Tuesday",0,1,"Music",TRUE
"289","e_7zHm7GsYc",2017-11-19,"Hunter Hayes",10,112866,3643,112,137,"False","False","False",15,2017-11-13,6,19,2,"Monday",0,1,"Music",TRUE
"290","x-uBFJLY8Ow",2017-11-19,"Eric Strebel",26,3987,100,4,15,"False","False","False",17,2017-11-08,3,18,2,"Wednesday",0,1,"Howto & Style",TRUE
"291","EJu_wPGFTw0",2017-11-19,"NBA on ESPN",17,11156,58,4,5,"False","False","False",15,2017-11-14,5,9,1,"Tuesday",0,1,"Sports",TRUE
"292","DVAMKnfrQBk",2017-11-19,"TODAY",25,111077,567,38,102,"False","False","False",17,2017-11-13,3,3,1,"Monday",0,1,"News & Politics",TRUE
"293","LymuZ8abvmc",2017-11-20,"Saturday Night Live",24,1675419,12798,1558,1625,"False","False","False",7,2017-11-19,1,38,4,"Sunday",1,0,"Entertainment",TRUE
"294","8sAApdJdG3A",2017-11-20,"NFL",17,226800,2167,123,1137,"False","False","False",22,2017-11-19,1,9,1,"Sunday",1,1,"Sports",TRUE
"295","n6xzsLDzyBk",2017-11-20,"ladygagaarraza",23,18916,1425,28,180,"False","False","False",2,2017-11-20,1,22,3,"Monday",0,0,"Comedy",TRUE
"296","pVypbknP4A8",2017-11-20,"HBO",24,214150,4262,535,753,"False","False","False",3,2017-11-19,1,42,4,"Sunday",1,0,"Entertainment",TRUE
"297","60nDlMw5vFQ",2017-11-20,"Vox",25,703631,15716,849,2864,"False","False","False",16,2017-11-18,2,7,1,"Saturday",1,1,"News & Politics",TRUE
"298","XY5OYFc1tzU",2017-11-20,"CollegeHumor",23,325569,12404,1024,1437,"False","False","False",17,2017-11-18,1,6,1,"Saturday",1,1,"Comedy",TRUE
"299","UrSxvUc5R6Q",2017-11-20,"John Campea",24,44805,1496,106,1098,"False","False","False",19,2017-11-18,1,10,1,"Saturday",1,1,"Entertainment",TRUE
"300","n47bRyBKjsw",2017-11-20,"BuzzFeed Nifty",26,50934,1349,40,138,"False","False","False",20,2017-11-18,1,10,1,"Saturday",1,1,"Howto & Style",TRUE
"301","gk05IMU2RrU",2017-11-20,"clothesencounters",26,199206,9193,335,728,"False","False","False",18,2017-11-17,3,5,1,"Friday",0,1,"Howto & Style",TRUE
"302","0O2IAz1E9Ts",2017-11-20,"Vanity Fair",24,720203,19850,1517,1073,"False","False","False",17,2017-11-16,4,14,2,"Thursday",0,1,"Entertainment",TRUE
"303","mjBIsBPG1N8",2017-11-20,"Klossy",22,169977,6152,150,315,"False","False","False",15,2017-11-16,4,20,3,"Thursday",0,1,"People & Blogs",TRUE
"304","xL_qpDkF5A8",2017-11-20,"TV Promos",24,485303,4389,164,499,"False","False","False",1,2017-11-15,6,8,1,"Wednesday",0,0,"Entertainment",TRUE
